Ship,Berth,MooringTime,HandlingTime
7,0,31,43
47,0,124,19
42,1,116,59
20,2,68,16
44,2,117,44
2,3,10,15
10,3,40,15
34,3,102,40
17,4,64,5
48,4,125,8
51,4,140,44
8,5,33,12
32,5,100,35
4,6,14,12
11,6,40,22
23,6,72,49
5,7,24,8
21,7,68,30
56,7,158,5
58,7,163,7
18,8,64,47
40,8,111,13
54,8,155,37
29,9,95,64
6,10,26,31
37,10,106,25
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
14,12,53,34
33,12,102,20
46,12,124,10
1,13,7,8
13,13,49,10
24,13,81,20
38,13,110,6
53,13,153,35
12,14,41,19
22,14,72,12
43,14,116,6
57,14,163,8
27,15,88,51
25,16,85,12
36,16,103,8
39,16,111,12
59,16,165,16
31,17,97,21
49,17,128,10
9,18,36,17
26,18,87,13
35,18,103,4
45,18,119,14
52,18,142,35
15,19,63,6
28,19,94,32
