Ship,Berth,MooringTime,HandlingTime
7,0,31,43
42,1,116,59
2,2,10,15
10,2,40,15
35,2,103,4
43,2,116,6
49,2,128,10
34,3,102,40
54,3,155,37
11,4,40,22
40,4,111,13
51,4,140,44
15,5,63,6
20,5,69,16
47,5,124,19
57,5,163,8
23,6,72,49
53,6,153,35
21,7,68,30
39,7,111,12
48,7,125,8
4,8,14,12
18,8,64,47
29,9,95,64
6,10,26,31
37,10,106,25
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
8,12,33,12
14,12,53,34
33,12,102,20
46,12,124,10
13,13,49,10
24,13,81,20
38,13,110,6
44,13,117,44
25,14,85,12
32,14,100,35
27,15,88,51
1,16,7,8
22,16,72,12
36,16,103,8
56,16,158,5
59,16,165,16
12,17,41,19
31,17,97,21
5,18,24,8
9,18,36,17
17,18,64,5
26,18,87,13
45,18,119,14
52,18,142,35
28,19,94,32
58,19,163,7
