Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
20,2,68,16
44,2,117,44
3,3,11,12
14,3,53,34
34,3,102,40
1,4,7,8
43,4,116,6
51,4,140,44
2,5,10,15
32,5,100,35
4,6,14,12
23,6,72,49
10,7,40,15
21,7,68,30
56,7,158,5
12,8,41,19
18,8,64,47
11,9,40,22
16,9,64,2
54,9,155,37
6,10,26,31
37,10,106,25
0,11,2,6
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
33,12,102,20
47,12,124,19
57,12,163,8
17,13,64,5
24,13,81,20
38,13,110,6
46,13,124,10
53,13,153,35
13,14,49,10
15,14,63,6
22,14,72,12
45,14,119,14
58,14,163,7
27,15,88,51
42,15,139,36
25,16,85,12
36,16,103,8
39,16,111,12
59,16,165,16
31,17,97,21
48,17,125,8
9,18,36,17
26,18,87,13
35,18,103,4
40,18,111,13
49,18,128,10
52,18,142,35
5,19,24,8
28,19,94,32
