Ship,Berth,MooringTime,HandlingTime
7,0,31,43
38,0,110,6
42,1,116,59
20,2,68,16
51,2,140,44
34,3,102,40
54,3,155,37
1,4,7,8
12,4,41,19
43,4,116,6
53,4,153,35
2,5,10,15
10,5,40,15
22,5,72,12
45,5,119,14
4,6,14,12
23,6,72,49
21,7,68,30
40,7,111,13
48,7,125,8
56,7,158,5
18,8,64,47
46,8,124,10
11,9,40,22
29,9,95,64
6,10,26,31
37,10,106,25
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
14,12,53,34
33,12,102,20
47,12,124,19
17,13,64,5
24,13,81,20
44,13,117,44
3,14,11,12
15,14,63,6
32,14,100,35
58,14,163,7
27,15,88,51
25,16,85,12
36,16,103,8
39,16,111,12
57,16,163,8
31,17,97,21
59,17,165,16
5,18,24,8
9,18,36,17
26,18,87,13
35,18,103,4
49,18,128,10
52,18,142,35
13,19,49,10
28,19,94,32
