Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
29,1,95,43
12,2,41,19
54,2,155,37
24,3,81,20
34,3,102,40
58,3,163,7
20,4,68,16
51,4,140,44
3,5,11,12
15,5,63,6
32,5,100,35
56,5,158,5
23,6,72,49
46,6,124,10
57,6,163,8
11,7,40,22
21,7,68,30
13,8,49,10
18,8,64,47
40,8,111,13
10,9,40,15
48,9,125,8
53,9,153,35
4,10,14,12
9,10,36,17
37,10,106,25
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
14,12,53,34
33,12,102,20
2,13,10,15
17,13,64,5
38,13,110,6
44,13,117,44
6,14,26,31
22,14,72,12
43,14,116,6
49,14,128,10
27,15,88,51
42,15,139,36
25,16,85,12
39,16,111,12
47,16,124,19
31,17,97,21
59,17,165,16
1,18,7,8
5,18,24,8
26,18,87,13
35,18,103,4
45,18,119,14
52,18,142,35
28,19,94,32
