Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
44,2,117,44
57,2,163,8
24,3,81,20
34,3,102,40
54,3,155,37
2,4,10,15
10,4,40,15
17,4,64,5
38,4,110,6
49,4,128,10
8,5,33,12
20,5,68,16
47,5,124,19
4,6,14,12
23,6,72,49
21,7,68,30
48,7,125,8
58,7,163,7
11,8,40,22
18,8,64,47
56,8,158,5
40,9,111,13
51,9,140,44
6,10,26,31
37,10,106,25
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
50,11,138,12
55,11,158,42
3,12,11,12
14,12,53,34
33,12,102,20
13,13,49,10
35,13,103,4
43,13,116,6
53,13,153,35
12,14,41,19
22,14,72,12
32,14,100,35
27,15,88,51
42,15,139,36
25,16,85,12
36,16,103,8
39,16,111,12
46,16,124,10
31,17,97,21
59,17,165,16
1,18,7,8
5,18,24,8
9,18,36,17
26,18,87,13
41,18,113,4
45,18,119,14
52,18,142,35
15,19,63,6
28,19,94,32
