Ship,Berth,MooringTime,HandlingTime
7,0,31,43
46,0,124,10
27,1,88,68
35,2,103,4
44,2,117,44
57,2,163,8
1,3,7,8
24,3,81,20
34,3,102,40
4,4,14,12
11,4,40,22
51,4,140,44
3,5,11,12
22,5,72,12
47,5,124,19
58,5,163,7
10,6,40,15
23,6,72,49
6,7,26,31
21,7,68,30
56,7,158,5
13,8,49,10
18,8,64,47
43,8,116,6
29,9,95,64
37,10,106,25
52,10,142,35
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
14,12,53,34
33,12,102,20
59,12,165,16
20,13,68,16
38,13,110,6
45,13,119,14
53,13,153,35
2,14,10,15
15,14,63,6
32,14,100,35
42,15,116,36
17,16,64,5
25,16,85,12
36,16,103,8
39,16,111,12
48,16,125,8
12,17,41,19
31,17,97,21
5,18,24,8
9,18,36,17
26,18,87,13
40,18,111,13
49,18,128,10
54,18,155,37
8,19,33,12
28,19,94,32
