Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
13,2,49,10
20,2,68,16
54,2,155,37
15,3,63,6
24,3,81,20
34,3,102,40
58,3,163,7
1,4,7,8
12,4,41,19
35,4,103,4
38,4,110,6
49,4,128,10
56,4,158,5
8,5,33,12
53,5,153,35
11,6,40,22
23,6,72,49
21,7,68,30
40,7,111,13
48,7,125,8
4,8,14,12
18,8,64,47
43,8,116,6
17,9,64,5
51,9,140,44
6,10,26,31
37,10,106,25
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
10,12,40,15
25,12,85,12
33,12,102,20
46,12,124,10
57,12,163,8
2,13,10,15
14,13,53,34
44,13,117,44
22,14,72,12
32,14,100,35
27,15,88,51
42,15,139,36
36,16,103,8
39,16,111,12
47,16,124,19
31,17,97,21
59,17,165,16
5,18,24,8
9,18,36,17
26,18,87,13
45,18,119,14
52,18,142,35
3,19,11,12
28,19,94,32
