Ship,Berth,MooringTime,HandlingTime
12,0,41,19
25,0,85,12
36,0,103,8
47,0,124,19
42,1,116,59
4,2,14,12
45,2,119,14
54,2,155,37
5,3,24,8
19,3,68,8
24,3,81,20
38,3,110,6
49,3,128,10
57,3,163,8
40,4,111,13
51,4,140,44
20,5,68,16
32,5,100,35
10,6,40,15
23,6,72,49
11,7,40,22
21,7,68,30
43,7,116,6
56,7,158,5
13,8,49,10
18,8,64,47
48,8,125,8
29,9,95,64
34,10,102,40
59,10,165,16
0,11,2,6
15,11,63,6
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
14,12,53,34
33,12,102,20
46,12,124,10
2,13,10,15
16,13,64,2
35,13,103,4
44,13,117,44
6,14,26,31
22,14,72,12
53,14,153,35
27,15,88,51
7,16,31,43
39,16,111,12
8,17,33,12
31,17,97,21
37,17,118,25
1,18,7,8
9,18,36,17
17,18,64,5
26,18,87,13
52,18,142,35
3,19,11,12
28,19,94,32
58,19,163,7
