Ship,Berth,MooringTime,HandlingTime
3,0,9,23
30,0,48,23
43,0,78,10
55,0,107,15
21,1,28,32
47,1,85,28
24,2,30,21
46,2,84,58
7,3,17,26
48,3,86,8
50,3,96,17
65,3,130,39
20,4,27,37
42,4,74,26
16,5,25,8
28,5,40,9
35,5,61,4
40,5,73,15
49,5,88,10
72,5,151,7
78,5,167,22
15,6,24,31
44,6,79,11
66,6,136,38
23,7,30,18
79,7,167,42
2,8,7,9
17,8,26,7
26,8,34,10
37,8,71,18
54,8,105,5
62,8,127,9
73,8,154,11
4,9,11,5
8,9,18,12
31,9,50,17
38,9,72,17
74,9,158,11
19,10,27,28
69,10,147,35
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
18,12,26,8
64,12,129,4
1,13,5,5
12,13,23,9
33,13,55,28
60,13,120,9
68,13,143,18
9,14,19,9
22,14,28,51
63,14,129,15
76,14,160,7
14,15,24,19
70,15,148,45
0,16,3,19
41,16,73,9
53,16,104,14
67,16,142,14
77,16,164,25
11,17,23,32
56,17,115,29
75,17,159,31
13,18,24,25
36,18,63,4
39,18,72,5
45,18,82,7
51,18,96,13
59,18,118,1
61,18,126,11
71,18,150,30
5,19,13,8
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
