Ship,Berth,MooringTime,HandlingTime
14,0,24,19
60,0,120,9
66,0,136,38
12,1,23,9
79,1,167,42
21,2,28,32
46,2,84,58
7,3,17,26
36,3,63,4
50,3,96,17
71,3,150,30
40,4,73,15
69,4,147,35
15,5,24,31
33,5,55,28
49,5,88,10
72,5,151,7
0,6,3,19
30,6,48,23
48,6,86,8
63,6,129,15
75,6,159,31
22,7,28,51
17,8,26,7
28,8,40,9
37,8,71,18
55,8,107,15
73,8,154,11
78,8,167,22
9,9,19,9
24,9,30,21
38,9,72,17
77,9,164,25
20,10,27,37
47,10,85,28
25,11,31,40
57,11,116,90
5,12,13,8
18,12,26,8
8,13,18,12
23,13,30,18
31,13,50,17
42,13,74,26
19,14,27,28
41,14,73,9
45,14,82,7
51,14,96,13
62,14,127,9
68,14,143,18
3,15,9,23
70,15,148,45
2,16,7,9
13,16,24,25
54,16,105,5
65,16,130,39
11,17,23,32
44,17,79,11
56,17,115,29
76,17,160,7
1,18,5,5
4,18,11,5
16,18,25,8
26,18,34,10
35,18,61,4
39,18,72,5
43,18,78,10
53,18,104,14
59,18,118,1
61,18,126,11
67,18,142,14
74,18,158,11
6,19,16,3
10,19,20,5
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
