Ship,Berth,MooringTime,HandlingTime
15,0,24,31
53,0,104,14
62,0,127,9
74,0,158,11
12,1,23,9
79,1,167,42
3,2,9,23
46,2,84,58
0,3,3,19
11,3,23,32
43,3,78,10
68,3,143,18
42,4,74,26
69,4,147,35
13,5,24,25
33,5,55,28
49,5,88,10
72,5,151,7
9,6,19,9
24,6,30,21
36,6,63,4
48,6,86,8
50,6,96,17
76,6,160,7
78,6,167,22
20,7,27,37
14,8,24,19
40,8,73,15
55,8,107,15
77,8,164,25
2,9,7,9
17,9,26,7
26,9,34,10
41,9,73,9
65,9,130,39
21,10,28,32
47,10,85,28
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
18,12,26,8
1,13,5,5
8,13,18,12
31,13,50,17
38,13,72,17
54,13,105,5
60,13,120,9
73,13,154,11
22,14,28,51
66,14,136,38
19,15,27,28
70,15,148,45
23,16,30,18
37,16,71,18
63,16,129,15
71,16,150,30
7,17,17,26
30,17,48,23
44,17,79,11
56,17,115,29
4,18,11,5
16,18,25,8
28,18,40,9
35,18,61,4
39,18,72,5
45,18,82,7
51,18,96,13
59,18,118,1
61,18,126,11
67,18,142,14
75,18,159,31
5,19,13,8
27,19,36,5
29,19,42,6
32,19,52,5
34,19,60,8
52,19,100,3
64,19,129,4
