Ship,Berth,MooringTime,HandlingTime
15,0,24,31
40,0,73,15
77,0,164,25
17,1,26,7
79,1,167,42
3,2,9,23
46,2,84,58
0,3,3,19
24,3,30,21
44,3,79,11
67,3,142,14
78,3,167,22
42,4,74,26
69,4,147,35
8,5,18,12
28,5,40,9
41,5,73,9
49,5,88,10
55,5,107,15
72,5,151,7
76,5,160,7
11,6,23,32
36,6,63,4
48,6,86,8
50,6,96,17
71,6,150,30
9,7,19,9
20,7,28,37
2,8,7,9
12,8,23,9
26,8,34,10
35,8,61,4
38,8,72,17
62,8,127,9
73,8,154,11
14,9,24,19
30,9,48,23
65,9,130,39
19,10,27,28
47,10,85,28
25,11,31,40
57,11,116,90
5,12,13,8
29,12,42,6
34,12,60,8
1,13,5,5
23,13,30,18
33,13,55,28
54,13,105,5
60,13,120,9
22,14,28,51
45,14,82,7
63,14,129,15
74,14,158,11
21,15,28,32
70,15,148,45
4,16,11,5
13,16,24,25
37,16,71,18
51,16,96,13
68,16,143,18
7,17,17,26
56,17,115,29
75,17,159,31
16,18,25,8
31,18,50,17
39,18,72,5
43,18,78,10
53,18,104,14
59,18,118,1
61,18,126,11
66,18,137,38
6,19,16,3
10,19,20,5
18,19,26,8
27,19,36,5
32,19,52,5
52,19,100,3
64,19,129,4
