Ship,Berth,MooringTime,HandlingTime
14,0,24,25
28,0,51,18
36,0,73,14
54,0,99,6
76,0,133,2
87,0,149,36
5,1,6,8
13,1,22,9
20,1,36,7
31,1,65,12
51,1,98,10
74,1,130,17
90,1,157,5
98,1,165,6
3,2,3,18
18,2,31,19
40,2,81,16
55,2,100,19
67,2,123,21
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
16,4,27,42
43,4,88,18
65,4,121,10
80,4,137,9
60,5,116,35
37,6,76,22
62,6,117,51
6,7,8,17
27,7,49,9
32,7,67,11
45,7,92,6
58,7,111,18
86,7,146,14
50,8,94,16
70,8,126,38
21,9,39,9
30,9,64,11
44,9,89,14
63,9,117,38
92,9,158,3
96,9,164,29
8,10,14,52
34,10,68,22
35,11,68,45
9,12,16,26
26,12,47,28
47,12,94,17
73,12,130,25
52,13,98,5
57,13,108,3
0,14,1,9
17,14,29,12
23,14,44,38
48,14,94,13
59,14,116,11
78,14,135,6
85,14,143,14
94,14,161,12
19,15,32,8
24,15,44,10
39,15,78,5
53,15,99,21
88,15,151,20
49,16,94,50
7,17,12,183
1,18,2,3
4,18,5,9
11,18,17,36
38,18,78,21
69,18,125,5
79,18,137,13
91,18,157,21
12,19,20,38
41,19,83,4
46,19,92,22
68,19,124,2
71,19,126,12
82,19,138,4
95,19,163,38
25,20,45,33
77,20,135,26
15,21,25,33
61,21,116,20
84,21,141,15
29,22,61,40
66,22,122,35
10,23,17,19
22,23,43,5
33,23,67,21
56,23,103,22
93,23,158,33
42,24,84,28
83,24,139,25
99,24,166,39
