Ship,Berth,MooringTime,HandlingTime
3,0,3,18
20,0,36,7
22,0,43,5
32,0,67,11
45,0,92,6
53,0,99,21
74,0,130,17
90,0,157,5
98,0,165,6
26,1,47,28
52,1,98,3
63,1,117,38
96,1,164,29
0,2,1,9
10,2,17,19
35,2,68,45
69,2,125,5
79,2,137,13
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
31,4,65,12
38,4,78,21
51,4,99,10
62,4,117,51
29,5,61,40
15,6,25,33
66,6,122,35
23,7,44,38
73,7,130,25
93,7,158,33
70,8,126,38
19,9,32,8
24,9,44,10
30,9,64,11
44,9,89,14
56,9,103,22
76,9,133,2
92,9,158,3
95,9,163,38
42,10,84,28
99,10,166,39
18,11,31,19
43,11,88,18
67,11,123,21
9,12,16,26
27,12,49,9
37,12,76,22
88,12,151,20
57,13,108,3
68,13,124,4
8,14,14,52
40,14,81,16
55,14,100,19
78,14,135,6
85,14,143,14
6,15,8,17
39,15,78,5
50,15,94,16
65,15,121,10
86,15,146,14
16,16,27,42
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
17,18,29,12
33,18,67,21
46,18,92,22
59,18,116,11
80,18,137,9
89,18,157,13
12,19,20,38
34,19,68,22
48,19,94,13
71,19,126,12
82,19,138,4
87,19,149,36
14,20,24,25
77,20,135,26
25,21,45,33
61,21,116,20
84,21,141,15
49,22,94,50
5,23,6,8
13,23,22,9
21,23,39,9
28,23,51,18
36,23,73,14
54,23,99,6
58,23,111,18
94,23,161,12
11,24,17,36
41,24,83,4
47,24,94,17
83,24,139,25
