Ship,Berth,MooringTime,HandlingTime
20,0,36,7
22,0,43,5
28,0,51,18
36,0,73,14
63,0,117,38
96,0,164,29
14,1,24,25
31,1,65,12
44,1,89,14
59,1,116,11
93,1,158,33
3,2,3,18
18,2,31,19
33,2,67,21
47,2,94,17
67,2,123,21
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
19,4,32,8
32,4,67,11
51,4,98,10
62,4,117,51
66,5,122,35
29,6,61,40
60,6,116,35
6,7,8,17
27,7,49,9
54,7,99,6
61,7,116,20
88,7,151,20
70,8,126,38
5,9,6,8
17,9,29,12
26,9,47,28
41,9,83,4
48,9,94,13
65,9,121,10
76,9,133,2
80,9,137,9
92,9,158,3
98,9,165,6
8,10,14,52
35,10,68,45
34,11,68,22
46,11,92,22
9,12,16,26
39,12,78,5
50,12,94,16
73,12,130,25
90,12,157,5
57,13,108,3
16,14,27,42
38,14,78,21
55,14,100,19
68,14,124,2
71,14,126,12
82,14,138,4
85,14,143,14
89,14,157,13
24,15,44,10
37,15,76,22
53,15,99,21
86,15,146,14
49,16,94,50
7,17,12,183
1,18,2,3
4,18,5,9
11,18,17,36
40,18,81,16
52,18,98,3
58,18,111,18
78,18,135,6
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
42,19,84,28
69,19,125,5
79,19,137,13
91,19,157,21
15,20,25,33
25,21,45,33
84,21,141,15
77,22,135,26
13,23,22,9
21,23,39,9
30,23,64,11
45,23,92,6
56,23,103,22
74,23,130,17
94,23,161,12
12,24,20,38
43,24,88,18
83,24,139,25
99,24,166,39
