Ship,Berth,MooringTime,HandlingTime
12,0,20,38
36,0,73,14
55,0,100,19
79,0,137,13
92,0,158,3
98,0,165,6
19,1,32,8
24,1,44,10
31,1,65,12
43,1,88,18
83,1,139,25
3,2,3,18
18,2,31,19
38,2,78,21
59,2,116,11
78,2,135,6
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
0,4,1,9
30,4,64,11
40,4,81,16
56,4,103,22
74,4,130,17
90,4,157,5
49,5,94,50
29,6,61,40
62,6,117,51
6,7,8,17
23,7,44,38
45,7,92,6
61,7,116,20
88,7,151,20
53,8,99,21
70,8,126,38
5,9,6,8
13,9,22,9
21,9,39,9
32,9,67,11
48,9,94,13
65,9,121,10
76,9,133,2
80,9,137,9
93,9,158,33
35,10,68,45
67,10,123,21
8,11,14,52
10,12,17,19
27,12,49,9
39,12,78,5
54,12,99,6
86,12,146,14
96,12,164,29
41,13,83,8
57,13,108,3
14,14,24,25
46,14,92,22
63,14,117,38
95,14,163,38
9,15,16,26
22,15,43,5
50,15,94,16
84,15,141,15
37,16,76,22
51,16,98,10
60,16,116,35
7,17,12,183
17,18,29,12
28,18,51,18
33,18,69,21
47,18,94,17
68,18,124,2
71,18,126,12
94,18,161,12
1,19,2,3
4,19,5,9
16,19,27,42
42,19,84,28
69,19,125,5
82,19,138,4
89,19,157,13
34,20,68,22
66,20,122,35
25,21,45,33
77,21,135,26
15,22,25,33
73,22,130,25
20,23,36,7
26,23,47,28
44,23,89,14
85,23,143,14
91,23,157,21
11,24,17,36
52,24,98,3
58,24,111,18
99,24,166,39
