Ship,Berth,MooringTime,HandlingTime
20,0,36,7
24,0,44,10
30,0,64,11
44,0,89,14
67,0,123,21
93,0,158,33
33,1,67,21
51,1,98,10
58,1,111,18
99,1,166,39
16,2,27,42
41,2,83,4
46,2,92,22
68,2,124,2
82,2,138,4
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
10,4,17,19
21,4,39,9
31,4,65,12
53,4,99,21
74,4,130,17
98,4,165,6
66,5,122,35
29,6,61,40
60,6,116,35
6,7,8,17
27,7,49,9
39,7,78,5
61,7,116,20
88,7,151,20
35,8,68,45
70,8,126,38
19,9,32,8
26,9,47,28
45,9,92,6
52,9,98,3
56,9,103,22
76,9,133,2
79,9,137,13
90,9,157,5
11,10,17,36
40,10,81,16
55,10,100,19
14,11,24,25
42,11,84,28
9,12,16,26
37,12,76,22
69,12,125,5
73,12,130,25
57,13,108,3
3,14,3,18
18,14,31,19
48,14,94,13
71,14,126,12
85,14,143,14
91,14,157,21
12,15,20,38
32,15,67,11
83,15,139,25
49,16,94,50
86,16,146,14
7,17,12,183
1,18,2,3
4,18,5,9
8,18,14,52
38,18,78,21
59,18,116,11
78,18,135,6
89,18,157,13
0,19,1,9
17,19,29,12
28,19,51,18
34,19,69,22
47,19,94,17
63,19,117,38
94,19,161,12
15,20,25,33
77,20,135,26
25,21,45,33
50,21,94,16
84,21,141,15
62,22,117,51
5,23,6,8
13,23,22,9
22,23,43,5
36,23,73,14
54,23,99,6
65,23,121,10
92,23,158,3
96,23,164,29
23,24,44,38
43,24,88,18
80,24,137,9
87,24,149,36
