Ship,Berth,MooringTime,HandlingTime
14,0,24,25
53,0,99,21
65,0,121,10
90,0,157,5
95,0,163,38
22,1,43,5
30,1,64,11
45,1,92,6
51,1,98,10
76,1,133,2
93,1,158,33
1,2,2,3
12,2,20,38
35,2,68,45
69,2,125,5
80,2,137,9
2,3,3,60
64,3,117,50
81,3,167,50
97,3,217,58
13,4,22,9
21,4,39,9
31,4,65,12
44,4,89,14
58,4,111,18
78,4,135,6
20,5,36,7
39,5,78,5
62,5,117,51
15,6,25,33
71,6,126,12
84,6,141,15
18,7,31,19
38,7,78,21
56,7,103,22
88,7,151,20
25,8,45,33
60,8,116,35
70,8,151,38
5,9,6,8
19,9,32,8
24,9,44,10
32,9,67,11
41,9,83,4
48,9,94,13
67,9,123,21
94,9,161,12
3,10,3,18
40,10,81,16
87,10,149,36
0,11,1,9
8,11,14,52
46,11,92,22
6,12,8,17
36,12,73,14
50,12,94,16
86,12,146,14
98,12,165,6
52,13,98,5
57,13,108,3
4,14,5,9
11,14,17,36
33,14,67,21
82,14,138,4
85,14,143,14
89,14,157,13
37,15,76,22
54,15,99,6
61,15,116,20
83,15,139,25
26,16,47,28
49,16,94,50
75,17,130,131
17,18,29,12
23,18,44,38
55,18,100,19
68,18,124,2
79,18,137,13
91,18,157,21
16,19,27,42
34,19,69,22
63,19,117,38
29,20,61,40
77,20,135,26
27,21,49,9
42,21,84,28
73,21,130,25
9,22,16,26
66,22,122,35
28,23,51,18
47,23,94,17
74,23,130,17
92,23,158,3
96,23,164,29
10,24,17,19
43,24,88,18
59,24,116,11
99,24,166,39
