Ship,Berth,MooringTime,HandlingTime
4,0,5,9
22,0,43,5
30,0,64,11
46,0,92,22
93,0,158,33
11,1,17,36
38,1,78,21
67,1,123,21
18,2,31,19
35,2,68,45
79,2,137,13
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
0,4,1,9
31,4,65,12
47,4,94,17
82,4,138,4
96,4,164,29
50,5,94,16
66,5,122,35
70,5,157,38
6,6,8,17
33,6,67,21
60,6,116,35
26,7,47,28
45,7,92,6
56,7,103,22
76,7,133,2
84,7,141,15
90,7,157,5
9,8,16,26
29,8,61,40
62,8,117,51
3,9,3,18
16,9,27,42
42,9,84,28
92,9,158,3
98,9,165,6
17,10,29,12
69,10,125,5
83,10,139,25
95,10,164,38
40,11,81,16
85,11,143,14
99,11,166,39
13,12,22,9
20,12,36,7
24,12,44,10
43,12,88,18
58,12,111,18
80,12,137,9
1,13,2,6
41,13,83,8
57,13,108,3
68,13,124,4
14,14,24,25
63,14,117,38
91,14,157,21
27,15,49,9
32,15,67,11
39,15,78,5
44,15,89,14
71,15,126,12
88,15,151,20
15,16,25,33
49,16,94,50
7,17,12,183
10,18,17,19
23,18,44,38
52,18,98,3
94,18,161,12
12,19,20,38
48,19,94,13
59,19,116,11
89,19,157,13
25,20,45,33
74,20,130,17
73,20,147,25
8,21,14,52
54,21,99,6
77,21,135,26
21,22,39,9
37,22,76,22
51,22,98,10
61,22,116,20
86,22,146,14
5,23,6,8
19,23,32,8
28,23,51,18
36,23,73,14
53,23,99,21
65,23,121,10
78,23,135,6
34,24,68,22
55,24,100,19
87,24,149,36
