Ship,Berth,MooringTime,HandlingTime
3,0,3,18
13,0,22,9
24,0,44,10
38,0,78,21
54,0,99,6
74,0,130,17
92,0,158,3
98,0,165,6
11,1,17,36
33,1,67,21
51,1,98,10
65,1,121,10
82,1,138,4
4,2,5,9
17,2,29,12
28,2,51,18
34,2,69,22
46,2,92,22
69,2,125,5
79,2,137,13
94,2,161,12
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
42,4,84,28
62,4,117,51
27,5,49,9
58,5,111,18
77,5,135,26
15,6,25,33
29,6,61,40
18,7,31,19
36,7,73,14
50,7,94,16
84,7,141,15
70,8,126,38
5,9,6,8
19,9,32,8
22,9,43,5
32,9,67,11
44,9,89,14
56,9,103,22
83,9,139,25
35,10,68,45
99,10,166,39
43,11,88,18
80,11,137,9
87,11,149,36
6,12,8,17
21,12,39,9
31,12,65,12
39,12,78,5
61,12,116,20
86,12,146,14
57,13,108,3
0,14,1,9
14,14,24,25
40,14,81,16
52,14,98,3
59,14,116,11
78,14,135,6
85,14,143,14
89,14,157,13
16,15,27,42
93,15,158,33
49,16,94,50
88,16,151,20
7,17,12,183
10,18,17,19
23,18,44,38
47,18,94,17
68,18,124,2
71,18,126,12
95,18,163,38
1,19,2,3
12,19,20,38
41,19,83,4
55,19,100,19
67,19,123,21
91,19,157,21
25,20,45,33
66,20,122,35
26,21,47,28
37,21,76,22
73,21,130,25
9,22,16,26
60,22,116,35
20,23,36,7
30,23,64,11
45,23,92,6
53,23,99,21
76,23,133,2
90,23,157,5
96,23,164,29
8,24,14,52
48,24,94,13
63,24,117,38
