Ship,Berth,MooringTime,HandlingTime
13,0,22,9
20,0,36,7
24,0,44,10
32,0,67,11
40,0,81,16
54,0,99,6
65,0,121,10
76,0,133,2
78,0,135,6
85,0,143,14
92,0,158,3
98,0,165,6
19,1,32,8
34,1,68,22
45,1,92,6
56,1,103,22
74,1,130,17
94,1,161,12
1,2,2,3
16,2,27,42
42,2,84,28
67,2,123,21
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
14,4,24,25
44,4,89,14
62,4,117,51
60,5,116,35
29,6,61,40
66,6,122,35
26,7,47,28
39,7,78,5
50,7,94,16
84,7,141,15
77,8,135,26
5,9,6,8
21,9,39,9
35,9,68,45
68,9,124,2
79,9,137,13
90,9,157,5
96,9,164,29
11,10,17,36
55,10,100,19
99,10,166,39
38,11,78,21
63,11,117,38
6,12,8,17
30,12,64,11
37,12,76,22
61,12,116,20
88,12,151,20
52,13,98,5
57,13,108,3
3,14,3,18
18,14,31,19
33,14,67,21
47,14,94,17
58,14,111,18
83,14,139,25
9,15,16,26
22,15,43,5
27,15,49,9
31,15,65,12
73,15,130,25
49,16,94,50
7,17,12,183
0,18,1,9
10,18,17,19
28,18,51,18
41,18,83,4
48,18,94,13
59,18,116,11
80,18,137,9
95,18,163,38
4,19,5,9
17,19,29,12
23,19,44,38
46,19,92,22
69,19,125,5
82,19,138,4
87,19,149,36
25,20,45,33
86,20,146,14
15,21,25,33
51,21,98,10
70,22,126,38
12,23,20,38
36,23,73,14
53,23,99,21
93,23,158,33
8,24,14,52
43,24,88,18
71,24,126,12
91,24,157,21
