Ship,Berth,MooringTime,HandlingTime
5,0,6,8
19,0,32,8
36,0,73,14
44,0,89,14
74,0,130,17
93,0,158,33
13,1,22,9
21,1,39,9
31,1,65,12
48,1,94,13
65,1,121,10
76,1,133,2
85,1,143,14
90,1,157,5
98,1,165,6
8,2,14,52
35,2,68,45
87,2,149,36
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
26,4,47,28
43,4,88,18
99,4,166,39
62,5,117,51
29,6,61,40
61,6,116,20
86,6,146,14
27,7,49,9
46,7,92,22
73,7,130,25
56,8,103,22
70,8,126,38
20,9,36,7
24,9,44,10
30,9,64,11
45,9,92,6
54,9,99,6
67,9,123,21
96,9,164,29
17,10,29,12
23,10,44,38
42,10,84,28
78,10,135,6
0,11,1,9
16,11,27,42
59,11,116,11
82,11,138,4
14,12,24,25
32,12,67,11
39,12,78,5
50,12,94,16
71,12,126,12
84,12,141,15
92,12,158,3
1,13,2,6
57,13,108,3
68,13,124,4
11,14,17,36
41,14,83,4
83,14,139,25
95,14,164,38
9,15,16,26
37,15,76,22
88,15,151,20
49,16,94,50
7,17,12,183
12,18,20,38
38,18,78,21
58,18,111,18
80,18,137,9
91,18,157,21
10,19,17,19
28,19,51,18
34,19,69,22
52,19,98,3
55,19,101,19
79,19,137,13
89,19,157,13
51,20,98,10
60,20,116,35
6,21,8,17
15,21,25,33
77,21,135,26
25,22,45,33
66,22,122,35
4,23,5,9
22,23,43,5
40,23,81,16
53,23,99,21
63,23,120,38
3,24,3,18
18,24,31,19
33,24,67,21
47,24,94,17
69,24,125,5
94,24,161,12
