Ship,Berth,MooringTime,HandlingTime
13,0,22,9
20,0,36,7
26,0,47,28
54,0,99,6
74,0,130,17
93,0,158,33
11,1,17,36
31,1,65,12
51,1,98,10
96,1,164,29
1,2,2,3
4,2,5,9
10,2,17,19
23,2,44,38
52,2,98,3
69,2,125,5
78,2,135,6
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
22,4,43,5
42,4,84,28
62,4,117,51
15,5,25,33
37,6,76,22
60,6,116,35
6,7,8,17
24,7,44,10
39,7,78,5
50,7,94,16
61,7,116,20
88,7,151,20
25,8,45,33
5,9,6,8
16,9,27,42
36,9,73,14
44,9,89,14
56,9,103,22
92,9,158,3
40,10,81,16
80,10,137,9
99,10,166,39
58,11,111,18
83,11,139,25
21,12,39,9
27,12,49,9
35,12,68,45
73,12,130,25
57,13,108,3
3,14,3,18
14,14,24,25
46,14,92,22
63,14,117,38
89,14,157,13
19,15,32,8
32,15,67,11
38,15,78,21
55,15,100,19
84,15,141,15
49,16,94,50
86,16,146,14
7,17,12,183
8,18,14,52
33,18,67,21
47,18,94,17
67,18,123,21
91,18,157,21
18,19,31,19
28,19,51,18
34,19,69,22
48,19,94,13
59,19,116,11
79,19,137,13
95,19,163,38
29,20,61,40
66,20,122,35
9,21,16,26
77,21,135,26
70,22,126,38
12,23,20,38
30,23,64,11
45,23,92,6
53,23,99,21
65,23,121,10
76,23,133,2
90,23,157,5
98,23,165,6
0,24,1,9
17,24,29,12
41,24,83,4
43,24,88,18
68,24,124,2
71,24,126,12
82,24,138,4
85,24,143,14
94,24,161,12
