Ship,Berth,MooringTime,HandlingTime
10,0,17,19
18,0,36,19
30,0,64,11
44,0,89,14
76,0,133,2
79,0,137,13
92,0,158,3
98,0,165,6
17,1,29,12
38,1,78,21
51,1,99,10
65,1,121,10
74,1,131,17
96,1,164,29
3,2,3,18
16,2,27,42
58,2,111,18
89,2,157,13
2,3,3,60
64,3,117,50
81,3,167,50
97,3,217,58
5,4,6,8
24,4,44,10
31,4,65,12
62,4,117,51
39,5,78,5
46,5,92,22
77,5,135,26
15,6,25,33
87,6,149,36
6,7,8,17
19,7,32,8
22,7,43,5
47,7,94,17
61,7,116,20
88,7,151,20
29,8,61,40
70,8,126,38
11,9,17,36
21,9,53,9
36,9,73,14
45,9,92,6
54,9,99,6
83,9,139,25
90,9,164,5
34,10,68,22
82,10,138,4
99,10,166,39
8,11,14,52
13,12,22,9
27,12,49,9
37,12,76,22
53,12,99,21
86,12,146,14
41,13,83,8
52,13,98,5
57,13,108,3
68,13,124,4
14,14,24,25
35,14,68,45
59,14,116,11
85,14,143,14
4,15,5,9
32,15,67,11
42,15,84,28
73,15,130,25
84,15,155,15
9,16,16,26
49,16,94,50
7,17,12,183
1,18,2,3
23,18,44,38
40,18,82,16
48,18,98,13
69,18,125,5
80,18,137,9
94,18,161,12
12,19,20,38
55,19,100,19
78,19,135,6
95,19,163,38
50,20,94,16
60,20,116,35
26,21,47,28
63,21,117,38
25,22,45,33
66,22,122,35
20,23,36,7
33,23,67,21
56,23,103,22
71,23,126,12
93,23,158,33
0,24,1,9
28,24,51,18
43,24,88,18
67,24,123,21
91,24,157,21
