Ship,Berth,MooringTime,HandlingTime
5,0,6,8
26,0,47,28
53,0,99,21
65,0,121,10
85,0,143,14
90,0,157,5
96,0,164,29
21,1,39,9
33,1,67,21
52,1,98,3
56,1,103,22
71,1,126,12
92,1,158,3
98,1,165,6
3,2,3,18
16,2,27,42
38,2,78,21
58,2,111,18
91,2,157,21
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
30,4,64,11
44,4,89,14
62,4,117,51
29,5,61,40
15,6,25,33
60,6,116,35
6,7,8,17
39,7,78,5
50,7,94,16
61,7,116,20
84,7,141,15
49,8,94,50
13,9,22,9
19,9,32,8
24,9,44,10
36,9,73,14
63,9,117,38
93,9,158,33
11,10,17,36
35,10,68,45
23,11,44,38
47,11,94,17
9,12,16,26
37,12,76,22
74,12,130,17
88,12,151,20
1,13,2,6
41,13,83,8
57,13,108,3
8,14,14,52
40,14,81,16
55,14,100,19
83,14,139,25
14,15,24,25
27,15,49,9
48,15,94,13
67,15,123,21
86,15,146,14
73,16,130,25
99,16,166,39
7,17,12,183
4,18,5,9
12,18,20,38
34,18,68,22
46,18,92,22
59,18,116,11
79,18,137,13
94,18,161,12
0,19,1,9
18,19,31,19
28,19,51,18
42,19,84,28
69,19,125,5
82,19,138,4
87,19,149,36
25,20,45,33
66,20,122,35
51,21,98,10
77,21,135,26
31,22,65,12
70,22,126,38
10,23,17,19
20,23,36,7
22,23,43,5
32,23,67,11
45,23,92,6
54,23,99,6
68,23,124,2
76,23,133,2
78,23,135,6
89,23,157,13
17,24,29,12
43,24,88,18
80,24,137,9
95,24,163,38
