Ship,Berth,MooringTime,HandlingTime
19,0,32,8
22,0,43,5
38,0,78,21
53,0,99,21
76,0,133,2
85,0,143,14
90,0,157,5
98,0,165,6
24,1,44,10
31,1,65,12
54,1,99,6
74,1,130,17
87,1,149,36
0,2,1,9
8,2,14,52
42,2,84,28
69,2,125,5
80,2,137,9
2,3,3,60
64,3,117,50
81,3,167,50
97,3,217,58
3,4,3,18
33,4,67,21
43,4,88,18
93,4,158,33
15,5,25,33
86,5,146,14
96,5,164,29
29,6,61,40
66,6,122,35
5,7,6,8
27,7,49,9
30,7,64,11
39,7,78,5
50,7,94,16
61,7,116,20
78,7,136,6
88,7,151,20
36,8,73,14
70,8,126,38
13,9,22,9
20,9,36,7
47,9,94,17
63,9,117,38
95,9,163,38
14,10,24,25
28,10,51,18
55,10,100,19
23,11,44,38
67,11,123,21
26,12,47,28
45,12,92,6
56,12,103,22
73,12,130,25
41,13,83,8
52,13,98,5
57,13,108,3
68,13,124,4
1,14,2,3
17,14,29,12
46,14,92,22
71,14,126,12
83,14,139,25
18,15,31,19
37,15,76,22
65,15,121,10
84,15,141,15
92,15,158,3
94,15,161,12
32,16,67,11
62,16,117,51
7,17,12,183
12,18,20,38
34,18,68,22
48,18,94,13
59,18,116,11
79,18,137,13
4,19,5,9
11,19,17,36
40,19,81,16
82,19,138,4
89,19,157,13
25,20,45,33
51,20,98,10
60,20,116,35
6,21,8,17
16,21,27,42
77,21,135,26
9,22,16,26
49,22,94,50
10,23,17,19
21,23,39,9
44,23,89,14
58,23,111,18
91,23,157,21
35,24,68,45
99,24,166,39
