Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
27,1,88,68
11,2,40,22
35,2,103,4
40,2,111,13
46,2,124,10
2,3,10,15
13,3,49,10
25,3,85,12
39,3,111,12
48,3,125,8
57,3,163,8
4,4,14,12
18,4,64,47
45,4,119,14
24,5,81,20
52,5,142,35
23,6,72,49
44,6,121,44
21,7,68,30
38,7,110,6
58,7,163,7
10,8,40,15
51,8,140,44
29,9,95,64
6,10,26,31
32,10,100,35
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
55,11,163,42
20,12,68,16
37,12,106,25
59,12,165,16
14,13,53,34
34,13,102,40
12,14,41,19
15,14,63,6
22,14,72,12
53,14,153,35
42,15,116,36
3,16,11,12
8,16,33,12
33,16,102,20
31,17,97,21
47,17,124,19
0,18,2,6
1,18,8,8
5,18,24,8
9,18,36,17
17,18,64,5
26,18,87,13
43,18,116,6
49,18,128,10
54,18,155,37
28,19,94,32
