Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
29,1,95,43
2,2,10,15
13,2,49,10
17,2,64,5
43,2,116,6
49,2,128,10
57,2,163,8
3,3,11,12
10,3,40,15
54,3,155,37
12,4,41,19
18,4,64,47
15,5,63,6
25,5,85,12
33,5,102,20
56,5,158,5
11,6,40,22
40,6,111,13
53,6,153,35
21,7,68,30
39,7,111,12
48,7,125,8
24,8,81,20
35,8,103,4
51,8,140,44
4,9,14,12
44,9,117,44
16,10,64,2
23,10,72,49
47,10,124,19
0,11,2,6
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
20,12,68,16
37,12,106,25
59,12,165,16
14,13,53,34
34,13,102,40
6,14,26,31
32,14,100,35
27,15,88,51
42,15,139,36
5,16,24,8
8,16,33,12
38,16,110,6
58,16,163,7
31,17,97,21
45,17,119,14
1,18,7,8
9,18,36,17
26,18,87,13
46,18,124,10
52,18,142,35
22,19,72,12
28,19,94,32
