Ship,Berth,MooringTime,HandlingTime
6,0,26,31
36,0,103,8
27,1,88,68
12,2,41,19
48,2,125,8
54,2,155,37
3,3,11,12
10,3,40,15
17,3,64,5
22,3,72,12
38,3,110,6
43,3,116,6
58,3,163,7
2,4,10,15
19,4,68,8
24,4,81,20
35,4,103,4
49,4,128,10
57,4,163,8
4,5,14,12
20,5,68,16
37,5,106,25
56,5,158,5
11,6,40,22
18,6,64,47
5,7,24,8
21,7,68,30
39,7,111,12
23,8,72,49
51,8,140,44
29,9,95,64
44,10,117,44
59,10,165,16
0,11,2,6
15,11,63,6
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
25,12,85,12
33,12,102,20
47,12,124,19
14,13,53,34
34,13,102,40
53,13,153,35
13,14,49,10
32,14,100,35
42,15,116,36
7,16,31,43
31,17,97,21
45,17,119,14
1,18,7,8
9,18,36,17
26,18,87,13
40,18,111,13
46,18,124,10
52,18,142,35
16,19,64,2
28,19,94,32
