Ship,Berth,MooringTime,HandlingTime
14,0,53,34
36,0,103,8
39,0,111,12
42,1,116,59
12,2,41,19
19,2,68,8
24,2,81,20
40,2,111,13
2,3,10,15
13,3,49,10
35,3,103,4
48,3,125,8
54,3,155,37
10,4,40,15
44,4,117,44
8,5,33,12
34,5,102,40
11,6,40,22
18,6,64,47
6,7,26,31
21,7,68,30
38,8,110,6
45,8,119,14
51,8,140,44
29,9,95,64
4,10,14,12
23,10,72,49
0,11,2,6
15,11,63,6
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
57,11,163,8
3,12,11,12
37,12,106,25
59,12,165,16
16,13,64,2
20,13,68,16
26,13,87,13
43,13,116,6
53,13,153,35
22,14,72,12
25,14,85,12
32,14,100,35
58,14,163,7
27,15,88,51
7,16,31,43
33,16,102,20
31,17,97,21
47,17,124,19
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
46,18,124,10
52,18,142,35
28,19,94,32
49,19,128,10
55,19,158,42
