Ship,Berth,MooringTime,HandlingTime
36,0,103,8
46,0,124,10
53,0,153,35
27,1,88,68
18,2,64,47
57,2,163,8
10,3,40,15
25,3,85,12
44,3,117,44
1,4,7,8
11,4,40,22
35,4,103,4
38,4,110,6
45,4,119,14
8,5,33,12
17,5,64,5
24,5,81,20
47,5,124,19
56,5,158,5
23,6,72,49
54,6,155,37
21,7,68,30
39,7,111,12
58,7,163,7
20,8,68,16
43,8,116,6
51,8,140,44
29,9,95,64
6,10,26,31
32,10,100,35
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
13,12,49,10
15,12,63,6
37,12,106,25
59,12,165,16
2,13,10,15
14,13,53,34
34,13,102,40
4,14,14,12
12,14,41,19
48,14,125,8
42,15,116,36
7,16,31,43
33,16,102,20
22,17,72,12
31,17,97,21
5,18,24,8
9,18,36,17
26,18,87,13
40,18,111,13
49,18,128,10
52,18,142,35
3,19,11,12
28,19,94,32
