Ship,Berth,MooringTime,HandlingTime
3,0,11,12
8,0,33,12
25,0,85,12
36,0,103,8
48,0,125,8
42,1,116,59
2,2,10,15
11,2,40,22
17,2,64,5
35,2,103,4
43,2,116,6
57,2,163,8
10,3,40,15
38,3,110,6
44,3,117,44
18,4,64,47
45,4,119,14
56,4,158,5
4,5,14,12
37,5,106,25
59,5,165,16
24,6,81,20
40,6,111,13
54,6,155,37
21,7,68,30
39,7,111,12
49,7,128,10
12,8,41,19
51,8,140,44
29,9,95,64
6,10,26,31
23,10,72,49
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
1,12,7,8
13,12,49,10
33,12,102,20
47,12,124,19
14,13,53,34
34,13,102,40
53,13,153,35
22,14,72,12
32,14,100,35
27,15,88,51
7,16,31,43
15,17,63,6
31,17,97,21
58,17,163,7
5,18,24,8
9,18,36,17
26,18,87,13
46,18,124,10
52,18,142,35
20,19,68,16
28,19,94,32
