Ship,Berth,MooringTime,HandlingTime
20,0,68,16
36,0,103,8
39,0,111,12
57,0,163,8
42,1,116,59
11,2,40,22
23,2,72,49
10,3,40,15
25,3,85,12
44,3,117,44
2,4,10,15
12,4,41,19
24,4,81,20
43,4,116,6
4,5,14,12
26,5,87,13
33,5,102,20
1,6,7,8
18,6,64,47
45,6,119,14
54,6,155,37
21,7,68,30
35,7,103,4
46,7,124,10
58,7,163,7
38,8,110,6
49,8,128,10
51,8,140,44
29,9,95,64
6,10,26,31
47,10,124,19
56,10,158,5
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
8,12,33,12
13,12,49,10
37,12,106,25
59,12,165,16
14,13,53,34
34,13,102,40
53,13,153,35
22,14,72,12
32,14,100,35
27,15,88,51
7,16,31,43
15,17,63,6
31,17,97,21
48,17,125,8
5,18,24,8
9,18,36,17
17,18,64,5
40,18,111,13
52,18,142,35
28,19,94,32
