Ship,Berth,MooringTime,HandlingTime
2,0,10,15
10,0,40,15
37,0,106,25
42,1,116,59
1,2,7,8
23,2,72,49
20,3,68,16
25,3,85,12
34,3,102,40
4,4,14,12
38,4,110,6
44,4,117,44
47,5,124,19
53,5,153,35
11,6,40,22
18,6,64,47
21,7,68,30
39,7,111,12
58,7,163,7
12,8,41,19
48,8,125,8
52,8,142,35
29,9,95,64
8,10,33,12
22,10,72,12
32,10,100,35
0,11,2,6
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
17,12,64,5
24,12,81,20
33,12,102,20
59,12,165,16
9,13,36,17
14,13,53,34
40,13,111,13
46,13,124,10
15,14,63,6
36,14,103,11
45,14,119,14
54,14,155,37
27,15,88,51
3,16,11,12
7,16,31,43
31,17,97,21
51,17,140,44
5,18,24,8
13,18,49,10
16,18,64,2
26,18,87,13
35,18,103,4
43,18,116,6
49,18,128,10
56,18,158,5
57,18,163,8
6,19,26,31
28,19,94,32
