Ship,Berth,MooringTime,HandlingTime
23,0,72,49
42,1,116,59
11,2,40,22
46,2,124,10
54,2,155,37
2,3,10,15
25,3,85,12
34,3,102,40
5,4,24,8
17,4,64,5
24,4,81,20
35,4,103,4
38,4,110,6
45,4,119,14
4,5,14,12
20,5,68,16
37,5,106,25
57,5,163,8
1,6,7,8
10,6,40,15
18,6,64,47
21,7,68,30
32,7,100,35
12,8,41,19
51,8,140,44
29,9,95,64
6,10,26,31
39,10,111,12
48,10,125,8
59,10,165,16
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
13,12,49,10
15,12,63,6
33,12,102,20
56,12,158,5
14,13,53,34
43,13,116,6
53,13,153,35
22,14,72,12
44,14,117,44
27,15,88,51
7,16,31,43
36,16,103,8
31,17,97,21
47,17,124,19
58,17,163,7
9,18,36,17
26,18,87,13
40,18,111,13
49,18,128,10
52,18,142,35
8,19,33,12
28,19,94,32
