Ship,Berth,MooringTime,HandlingTime
7,0,31,43
57,0,163,8
29,1,95,43
2,2,10,15
12,2,41,19
20,2,68,16
43,2,116,6
3,3,11,12
22,3,72,12
34,3,102,40
4,4,14,12
18,4,64,47
24,5,81,20
54,5,155,37
11,6,40,22
38,6,110,6
53,6,153,35
13,7,49,10
21,7,68,30
35,7,103,4
58,7,163,7
10,8,40,15
51,8,140,44
23,9,72,49
48,9,125,8
36,10,103,8
39,10,111,12
44,10,123,44
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
55,11,163,42
15,12,63,6
25,12,85,12
37,12,106,25
59,12,165,16
5,13,24,8
14,13,53,34
40,13,111,13
49,13,128,10
6,14,26,31
32,14,100,35
27,15,88,51
42,15,139,36
8,16,33,12
33,16,102,20
47,16,124,19
31,17,97,21
45,17,119,14
9,18,36,17
17,18,64,5
26,18,87,13
46,18,124,10
52,18,142,35
1,19,7,8
28,19,94,32
