Ship,Berth,MooringTime,HandlingTime
12,0,41,19
36,0,103,8
39,0,111,12
49,0,128,10
29,1,95,43
10,2,40,15
44,2,117,44
4,3,14,12
9,3,36,17
17,3,64,5
35,3,103,4
45,3,119,14
56,3,158,5
58,3,163,7
1,4,7,8
18,4,64,47
8,5,33,12
14,5,53,34
2,6,10,15
11,6,40,22
19,6,68,8
48,6,125,8
21,7,68,30
32,7,100,35
24,8,81,20
51,8,140,44
23,9,72,49
6,10,26,31
37,10,106,25
57,10,163,8
0,11,2,6
16,11,64,2
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
22,12,72,12
33,12,102,20
59,12,165,16
34,13,102,40
53,13,153,35
15,14,63,6
46,14,124,10
54,14,155,37
27,15,88,51
42,15,139,36
7,16,31,43
43,16,116,6
25,17,85,12
31,17,97,21
47,17,124,19
5,18,24,8
13,18,49,10
26,18,87,13
40,18,111,13
52,18,142,35
20,19,68,16
28,19,94,32
38,19,126,6
