Ship,Berth,MooringTime,HandlingTime
4,0,14,12
16,0,64,2
25,0,85,12
36,0,103,8
48,0,125,8
27,1,88,68
12,2,41,19
20,2,68,16
49,2,128,10
56,2,158,5
10,3,40,15
22,3,72,12
26,3,87,13
38,3,110,6
43,3,116,6
54,3,155,37
2,4,10,15
13,4,49,10
24,4,81,20
35,4,103,4
1,5,7,8
15,5,63,6
37,5,106,25
11,6,40,22
18,6,64,47
45,6,119,14
21,7,68,30
32,7,100,35
58,7,163,7
17,8,64,5
23,8,72,49
51,8,140,44
29,9,95,64
6,10,26,31
59,10,165,16
0,11,2,6
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
8,12,33,12
33,12,102,20
47,12,124,19
14,13,53,34
34,13,102,40
53,13,153,35
44,14,117,44
42,15,116,36
7,16,31,43
39,16,111,12
31,17,97,21
57,17,163,8
5,18,24,8
9,18,36,17
40,18,111,13
46,18,124,10
52,18,142,35
28,19,94,32
