Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
29,1,95,43
2,2,10,15
48,2,125,8
52,2,142,35
5,3,24,8
13,3,49,10
39,3,111,12
54,3,155,37
18,4,64,47
45,4,119,14
24,5,81,20
32,5,101,35
4,6,14,12
19,6,68,8
44,6,117,44
21,7,68,30
38,7,110,6
58,7,163,7
10,8,40,15
51,8,140,44
23,9,72,49
49,9,128,10
6,10,26,31
43,10,116,6
47,10,124,19
15,11,63,6
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
55,11,163,42
3,12,11,12
16,12,64,2
20,12,68,16
37,12,106,25
14,13,53,34
34,13,102,40
12,14,41,19
22,14,72,12
35,14,103,4
53,14,153,35
27,15,88,51
42,15,139,36
8,16,33,12
33,16,102,20
59,16,165,16
25,17,85,12
31,17,97,21
0,18,2,6
1,18,8,8
9,18,36,17
17,18,64,5
26,18,87,13
40,18,111,13
46,18,124,10
57,18,163,8
11,19,40,22
28,19,94,32
