Ship,Berth,MooringTime,HandlingTime
36,0,103,8
46,0,124,10
53,0,153,35
27,1,88,68
11,2,40,22
16,2,64,2
24,2,81,20
40,2,111,13
56,2,158,5
17,3,64,5
25,3,85,12
39,3,111,12
54,3,155,37
4,4,14,12
44,4,117,44
57,4,163,8
20,5,68,16
34,5,102,40
2,6,10,15
18,6,64,47
30,6,111,8
12,7,41,19
21,7,68,30
58,7,163,7
5,8,24,8
45,8,119,14
51,8,140,44
29,9,95,64
6,10,26,31
32,10,100,35
0,11,2,6
15,11,63,6
19,11,69,8
35,11,103,4
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
22,12,72,12
37,12,106,25
59,12,165,16
10,13,40,15
14,13,55,34
38,13,110,6
43,13,116,6
48,13,125,8
13,14,49,10
23,14,72,49
42,15,116,36
7,16,31,43
33,16,102,20
31,17,97,21
47,17,124,19
1,18,7,8
9,18,36,17
26,18,87,13
49,18,128,10
52,18,142,35
3,19,11,12
28,19,94,32
